"","cdatetime","district","crime_level","longitude","latitude","registry_number","sum_acomulated","mean_acomulated"
"354",2006-01-02,2,1,-121.4461582,38.62198839,354,1719,4.85593220338983
"355",2006-01-02,2,6,-121.3815598,38.63862878,355,1725,4.85915492957746
"356",2006-01-02,2,7,-121.438211,38.62219451,356,1732,4.86516853932584
"357",2006-01-02,3,3,-121.4091389,38.54940296,357,1735,4.85994397759104
"358",2006-01-02,1,7,-121.4780296,38.63040165,358,1742,4.8659217877095
"359",2006-01-02,6,3,-121.4314836,38.51332326,359,1745,4.86072423398329
"360",2006-01-02,1,5,-121.5085108,38.62875561,360,1750,4.86111111111111
"361",2006-01-02,3,5,-121.5011657,38.58184562,361,1755,4.86149584487535
"362",2006-01-02,4,1,-121.4787921,38.51030591,362,1756,4.85082872928177
"363",2006-01-02,2,4,-121.4414625,38.62982199,363,1760,4.84848484848485
"364",2006-01-02,3,3,-121.4978345,38.57997771,364,1763,4.84340659340659
"365",2006-01-02,2,6,-121.4600156,38.65899218,365,1769,4.84657534246575
"366",2006-01-02,1,7,-121.5085026,38.65023973,366,1776,4.85245901639344
"367",2006-01-02,6,5,-121.4223993,38.53114891,367,1781,4.85286103542234
"368",2006-01-02,4,4,-121.475971,38.51852,368,1785,4.85054347826087
"369",2006-01-02,5,5,-121.437086,38.45790447,369,1790,4.85094850948509
"370",2006-01-02,1,7,-121.4977777,38.67549475,370,1797,4.85675675675676
"371",2006-01-02,5,7,-121.4250682,38.47322263,371,1804,4.86253369272237
"372",2006-01-02,6,7,-121.4199387,38.52507079,372,1811,4.86827956989247
"373",2006-01-02,2,7,-121.4257122,38.63253761,373,1818,4.87399463806971
"374",2006-01-02,2,5,-121.4140661,38.64688728,374,1823,4.87433155080214
"375",2006-01-02,4,5,-121.5071286,38.49297696,375,1828,4.87466666666667
"376",2006-01-02,5,3,-121.4638793,38.47920034,376,1831,4.86968085106383
"377",2006-01-02,3,3,-121.4970836,38.57881567,377,1834,4.86472148541114
"378",2006-01-02,1,7,-121.4926144,38.61402379,378,1841,4.87037037037037
"379",2006-01-02,4,7,-121.4742273,38.49852712,379,1848,4.87598944591029
"380",2006-01-02,3,8,-121.4906312,38.58053662,380,1856,4.88421052631579
"381",2006-01-02,2,5,-121.423449,38.61499899,381,1861,4.88451443569554
"382",2006-01-02,3,5,-121.4841033,38.5704109,382,1866,4.8848167539267
"383",2006-01-02,3,8,-121.4812324,38.57704873,383,1874,4.89295039164491
"384",2006-01-02,5,3,-121.4790012,38.48308908,384,1877,4.88802083333333
"385",2006-01-02,1,3,-121.510595,38.61733037,385,1880,4.88311688311688
"386",2006-01-02,1,5,-121.4755302,38.62753184,386,1885,4.88341968911917
"387",2006-01-02,1,7,-121.5095127,38.65357208,387,1892,4.88888888888889
"388",2006-01-02,1,4,-121.4700175,38.6208506,388,1896,4.88659793814433
"389",2006-01-02,3,2,-121.4885101,38.56363425,389,1898,4.87917737789203
"390",2006-01-02,2,5,-121.4489382,38.62053806,390,1903,4.87948717948718
"391",2006-01-02,2,2,-121.4504831,38.60765045,391,1905,4.87212276214834
"392",2006-01-02,3,6,-121.489911,38.57900945,392,1911,4.875
"393",2006-01-02,1,7,-121.4755286,38.6296517,393,1918,4.88040712468193
"394",2006-01-02,5,7,-121.4443013,38.4735803,394,1925,4.88578680203046
"395",2006-01-02,2,3,-121.4618026,38.61110308,395,1928,4.88101265822785
"396",2006-01-03,2,8,-121.4558592,38.66166376,396,1936,4.88888888888889
"397",2006-01-03,1,7,-121.5129034,38.64420903,397,1943,4.89420654911839
"398",2006-01-03,6,7,-121.4614493,38.54944953,398,1950,4.89949748743719
"399",2006-01-03,6,5,-121.41042,38.50098733,399,1955,4.89974937343358
"400",2006-01-03,2,7,-121.4560212,38.62255411,400,1962,4.905
"401",2006-01-03,3,4,-121.5075511,38.57308322,401,1966,4.90274314214464
"402",2006-01-03,3,4,-121.5075511,38.57308322,402,1970,4.90049751243781
"403",2006-01-03,3,4,-121.5075511,38.57308322,403,1974,4.89826302729529
"404",2006-01-03,4,7,-121.5116968,38.52186986,404,1981,4.90346534653465
"405",2006-01-03,1,7,-121.4947194,38.61775373,405,1988,4.90864197530864
"406",2006-01-03,2,4,-121.4625907,38.65467106,406,1992,4.9064039408867
"407",2006-01-03,5,7,-121.5030125,38.49502703,407,1999,4.91154791154791
"408",2006-01-03,2,5,-121.4481266,38.61867245,408,2004,4.91176470588235
"409",2006-01-03,5,1,-121.414127,38.46101961,409,2005,4.90220048899756
"410",2006-01-03,4,7,-121.5356226,38.48531018,410,2012,4.90731707317073
"411",2006-01-03,2,7,-121.4216859,38.64336682,411,2019,4.91240875912409
"412",2006-01-03,3,5,-121.5056982,38.59667389,412,2024,4.9126213592233
"413",2006-01-03,6,7,-121.4728661,38.55513128,413,2031,4.91767554479419
"414",2006-01-03,6,5,-121.4487903,38.52512948,414,2036,4.91787439613527
"415",2006-01-03,3,5,-121.4826732,38.57372161,415,2041,4.91807228915663
"416",2006-01-03,4,2,-121.4819248,38.50290045,416,2043,4.91105769230769
"417",2006-01-03,1,6,-121.527605,38.66172026,417,2049,4.9136690647482
"418",2006-01-03,3,5,-121.4715453,38.58048952,418,2054,4.91387559808612
"419",2006-01-03,3,7,-121.4985749,38.60055347,419,2061,4.91885441527446
"420",2006-01-03,3,7,-121.4116414,38.55463027,420,2068,4.92380952380952
"421",2006-01-03,3,2,-121.4773354,38.5722972,421,2070,4.91686460807601
"422",2006-01-03,2,7,-121.4618713,38.65300918,422,2077,4.9218009478673
"423",2006-01-03,4,5,-121.5128857,38.52845688,423,2082,4.92198581560284
"424",2006-01-03,5,4,-121.5024485,38.48972495,424,2086,4.91981132075472
"425",2006-01-03,3,7,-121.4976906,38.57905171,425,2093,4.92470588235294
"426",2006-01-03,4,5,-121.5269234,38.51382164,426,2098,4.92488262910798
"427",2006-01-03,2,5,-121.4423353,38.63684482,427,2103,4.92505854800937
"428",2006-01-03,1,4,-121.5015993,38.68251335,428,2107,4.92289719626168
"429",2006-01-03,2,4,-121.4445924,38.61586018,429,2111,4.92074592074592
"430",2006-01-03,4,8,-121.4978746,38.53402736,430,2119,4.92790697674419
"431",2006-01-03,4,6,-121.4978746,38.53402736,431,2125,4.93039443155452
"432",2006-01-03,4,6,-121.488409,38.53432365,432,2131,4.93287037037037
"433",2006-01-03,2,5,-121.4042501,38.63908268,433,2136,4.93302540415704
"434",2006-01-03,3,3,-121.4669044,38.57984491,434,2139,4.92857142857143
"435",2006-01-03,2,7,-121.4622882,38.63535473,435,2146,4.93333333333333
"436",2006-01-03,1,6,-121.500334,38.63365507,436,2152,4.93577981651376
"437",2006-01-03,6,4,-121.3889165,38.51928736,437,2156,4.93363844393593
"438",2006-01-03,4,1,-121.4867588,38.56010621,438,2157,4.92465753424658
"439",2006-01-03,6,7,-121.4212258,38.5404985,439,2164,4.92938496583144
"440",2006-01-03,6,4,-121.4673115,38.54219716,440,2168,4.92727272727273
"441",2006-01-03,6,5,-121.4335978,38.53494151,441,2173,4.92743764172336
"442",2006-01-03,6,5,-121.4139778,38.53243835,442,2178,4.92760180995475
"443",2006-01-03,4,3,-121.4712477,38.52718667,443,2181,4.92325056433409
"444",2006-01-03,1,7,-121.5279374,38.62688953,444,2188,4.92792792792793
"445",2006-01-03,3,5,-121.4926811,38.5923559,445,2193,4.92808988764045
"446",2006-01-03,2,7,-121.4244182,38.61199425,446,2200,4.93273542600897
"447",2006-01-03,4,7,-121.5075131,38.49397262,447,2207,4.93736017897092
"448",2006-01-03,1,5,-121.49973,38.62145778,448,2212,4.9375
"449",2006-01-03,2,5,-121.4404159,38.60929375,449,2217,4.93763919821826
"450",2006-01-03,3,1,-121.493943,38.57920289,450,2218,4.92888888888889
"451",2006-01-03,3,5,-121.4681757,38.57965854,451,2223,4.9290465631929
"452",2006-01-03,5,1,-121.4506994,38.48235122,452,2224,4.92035398230088
"453",2006-01-03,4,5,-121.5231254,38.47704073,453,2229,4.9205298013245
"454",2006-01-03,1,3,-121.5047204,38.62612259,454,2232,4.91629955947137
"455",2006-01-03,5,1,-121.440072,38.4797218,455,2233,4.90769230769231
"456",2006-01-03,3,1,-121.4878834,38.57882476,456,2234,4.89912280701754
"457",2006-01-03,6,5,-121.3965716,38.51839666,457,2239,4.89934354485777
"458",2006-01-03,1,5,-121.5363804,38.67803627,458,2244,4.89956331877729
"459",2006-01-03,1,4,-121.5363135,38.65333642,459,2248,4.89760348583878
"460",2006-01-03,4,5,-121.5235386,38.49417981,460,2253,4.89782608695652
"461",2006-01-03,2,5,-121.4042501,38.63908268,461,2258,4.89804772234273
"462",2006-01-03,3,1,-121.5000936,38.58207989,462,2259,4.88961038961039
"463",2006-01-03,4,5,-121.5205386,38.51896869,463,2264,4.88984881209503
"464",2006-01-03,2,5,-121.4252477,38.60027317,464,2269,4.89008620689655
"465",2006-01-03,6,5,-121.4703011,38.54264475,465,2274,4.89032258064516
"466",2006-01-03,6,4,-121.4105872,38.53069117,466,2278,4.88841201716738
"467",2006-01-03,2,7,-121.4225354,38.616307,467,2285,4.89293361884368
"468",2006-01-03,2,7,-121.4413653,38.63909731,468,2292,4.8974358974359
"469",2006-01-03,6,7,-121.4211919,38.51364018,469,2299,4.90191897654584
"470",2006-01-03,6,2,-121.4443079,38.54368712,470,2301,4.89574468085106
"471",2006-01-03,1,1,-121.4755923,38.60672341,471,2302,4.88747346072187
"472",2006-01-03,1,7,-121.5276476,38.66321971,472,2309,4.89194915254237
"473",2006-01-03,4,3,-121.4757955,38.54242538,473,2312,4.88794926004228
"474",2006-01-03,5,1,-121.4716869,38.4876828,474,2313,4.87974683544304
"475",2006-01-03,3,4,-121.5081215,38.5740577,475,2317,4.87789473684211
"476",2006-01-03,5,8,-121.4749039,38.49442501,476,2325,4.88445378151261
"477",2006-01-03,3,1,-121.4417047,38.56940412,477,2326,4.87631027253669
"478",2006-01-03,3,5,-121.4781317,38.56480438,478,2331,4.8765690376569
"479",2006-01-03,2,5,-121.4529308,38.6161168,479,2336,4.8768267223382
"480",2006-01-03,3,1,-121.4436297,38.56654113,480,2337,4.86875
"481",2006-01-03,3,1,-121.4783232,38.57688189,481,2338,4.86070686070686
"482",2006-01-03,4,6,-121.5391044,38.50336488,482,2344,4.86307053941909
"483",2006-01-03,3,1,-121.4966071,38.57991197,483,2345,4.85507246376812
"484",2006-01-03,5,1,-121.4608538,38.48155327,484,2346,4.84710743801653
"485",2006-01-03,2,9,-121.4529344,38.63252107,485,2355,4.85567010309278
"486",2006-01-03,2,1,-121.4235653,38.61186919,486,2356,4.8477366255144
"487",2006-01-03,6,3,-121.4711438,38.54121247,487,2359,4.84394250513347
"488",2006-01-03,3,1,-121.4262591,38.57024299,488,2360,4.83606557377049
"489",2006-01-03,3,5,-121.3883992,38.54988284,489,2365,4.83640081799591
"490",2006-01-03,2,5,-121.4267572,38.66583461,490,2370,4.83673469387755
"491",2006-01-03,2,5,-121.4530341,38.64006189,491,2375,4.83706720977597
"492",2006-01-03,3,4,-121.4892459,38.58249661,492,2379,4.83536585365854
"493",2006-01-03,3,1,-121.5073808,38.57899998,493,2380,4.82758620689655
"494",2006-01-03,3,1,-121.4828556,38.56641822,494,2381,4.81983805668016
"495",2006-01-03,4,7,-121.5368634,38.51270034,495,2388,4.82424242424242
"496",2006-01-03,5,4,-121.4760448,38.49511942,496,2392,4.82258064516129
"497",2006-01-03,2,1,-121.4300114,38.6377679,497,2393,4.8148893360161
"498",2006-01-03,5,5,-121.458006,38.49362212,498,2398,4.81526104417671
"499",2006-01-03,2,3,-121.4600156,38.65899218,499,2401,4.81162324649299
"500",2006-01-03,1,5,-121.5086433,38.61409015,500,2406,4.812
"501",2006-01-03,2,7,-121.421177,38.61722561,501,2413,4.81636726546906
"502",2006-01-03,1,7,-121.5250742,38.60845539,502,2420,4.8207171314741
"503",2006-01-03,3,1,-121.4962474,38.57734295,503,2421,4.81312127236581
"504",2006-01-03,5,7,-121.4333379,38.4730026,504,2428,4.81746031746032
"505",2006-01-03,5,7,-121.4758183,38.48646868,505,2435,4.82178217821782
"506",2006-01-03,4,5,-121.4936121,38.53563438,506,2440,4.82213438735178
"507",2006-01-03,3,3,-121.4767617,38.57706706,507,2443,4.81854043392505
"508",2006-01-03,2,7,-121.437666,38.62916107,508,2450,4.82283464566929
"509",2006-01-03,3,1,-121.4852913,38.56767025,509,2451,4.81532416502947
"510",2006-01-03,3,5,-121.476897,38.56863488,510,2456,4.8156862745098
"511",2006-01-03,1,7,-121.5179002,38.61619673,511,2463,4.81996086105675
"512",2006-01-03,3,1,-121.479429,38.57777929,512,2464,4.8125
"513",2006-01-03,2,3,-121.4303283,38.63228581,513,2467,4.80896686159844
"514",2006-01-03,5,1,-121.4258719,38.4497213,514,2468,4.80155642023346
"515",2006-01-03,2,6,-121.4303689,38.63070434,515,2474,4.80388349514563
"516",2006-01-03,3,7,-121.506495,38.57759578,516,2481,4.80813953488372
"517",2006-01-03,6,5,-121.466571,38.55378987,517,2486,4.80851063829787
"518",2006-01-03,5,8,-121.4236588,38.44313648,518,2494,4.81467181467182
"519",2006-01-03,3,1,-121.5027369,38.582786,519,2495,4.80732177263969
"520",2006-01-03,6,5,-121.428681,38.53424184,520,2500,4.80769230769231
"521",2006-01-03,6,6,-121.4697342,38.54364991,521,2506,4.80998080614203
"522",2006-01-03,4,7,-121.4882798,38.54844544,522,2513,4.81417624521073
"523",2006-01-03,3,5,-121.483793,38.58138778,523,2518,4.81453154875717
"524",2006-01-03,3,5,-121.3989901,38.5470688,524,2523,4.81488549618321
"525",2006-01-03,5,1,-121.4281961,38.44814292,525,2524,4.80761904761905
"526",2006-01-03,2,3,-121.4336278,38.63778289,526,2527,4.8041825095057
"527",2006-01-03,3,5,-121.4679798,38.56979971,527,2532,4.80455407969639
"528",2006-01-03,2,7,-121.4277652,38.60574184,528,2539,4.80871212121212
"529",2006-01-03,1,2,-121.5030691,38.66064286,529,2541,4.80340264650284
"530",2006-01-03,5,4,-121.4664854,38.4801213,530,2545,4.80188679245283
"531",2006-01-03,2,5,-121.4274874,38.64426884,531,2550,4.80225988700565
"532",2006-01-03,3,5,-121.4838823,38.5777553,532,2555,4.80263157894737
"533",2006-01-03,4,7,-121.535615,38.51495249,533,2562,4.80675422138837
"534",2006-01-03,5,7,-121.4584308,38.48090489,534,2569,4.81086142322097
"535",2006-01-03,4,3,-121.4712477,38.52718667,535,2572,4.80747663551402
"536",2006-01-03,2,6,-121.3815598,38.63862878,536,2578,4.80970149253731
"537",2006-01-03,1,4,-121.5027081,38.64662608,537,2582,4.80819366852886
"538",2006-01-03,4,1,-121.5030091,38.51408657,538,2583,4.80111524163569
"539",2006-01-03,4,5,-121.4792852,38.55531685,539,2588,4.80148423005566
"540",2006-01-03,4,6,-121.479014,38.53881527,540,2594,4.8037037037037
"541",2006-01-03,1,7,-121.5064872,38.62928795,541,2601,4.80776340110906
"542",2006-01-03,5,6,-121.4227089,38.47428454,542,2607,4.809963099631
"543",2006-01-03,1,7,-121.5077758,38.67081464,543,2614,4.81399631675875
"544",2006-01-03,1,3,-121.488539,38.61668041,544,2617,4.81066176470588
"545",2006-01-03,1,6,-121.5064006,38.66809307,545,2623,4.81284403669725
"546",2006-01-03,3,1,-121.4847429,38.579198,546,2624,4.80586080586081
"547",2006-01-03,4,6,-121.5050314,38.55864807,547,2630,4.80804387568556
"548",2006-01-03,3,1,-121.5052755,38.58245363,548,2631,4.80109489051095
"549",2006-01-03,6,7,-121.4347262,38.51737845,549,2638,4.80510018214936
"550",2006-01-03,3,4,-121.4976906,38.57905171,550,2642,4.80363636363636
"551",2006-01-03,6,1,-121.4711438,38.54121247,551,2643,4.7967332123412
"552",2006-01-03,1,6,-121.5055446,38.62942123,552,2649,4.79891304347826
"553",2006-01-03,4,7,-121.4717471,38.52488785,553,2656,4.80289330922242
"554",2006-01-03,2,6,-121.4424398,38.63869884,554,2662,4.80505415162455
"555",2006-01-03,3,1,-121.4830358,38.57629892,555,2663,4.7981981981982
"556",2006-01-03,2,4,-121.4354096,38.62675838,556,2667,4.79676258992806
"557",2006-01-03,5,1,-121.4972996,38.47717845,557,2668,4.78994614003591
"558",2006-01-03,3,5,-121.4955782,38.56858874,558,2673,4.79032258064516
"559",2006-01-03,3,2,-121.4807627,38.57813402,559,2675,4.78533094812165
"560",2006-01-03,5,3,-121.4839042,38.47753956,560,2678,4.78214285714286
"561",2006-01-03,3,5,-121.3908868,38.54439581,561,2683,4.7825311942959
"562",2006-01-03,3,2,-121.4856685,38.59007055,562,2685,4.77758007117438
"563",2006-01-03,1,1,-121.4727959,38.62995233,563,2686,4.7708703374778
"564",2006-01-03,2,1,-121.4495692,38.63446573,564,2687,4.76418439716312
"565",2006-01-03,3,4,-121.4946409,38.57845904,565,2691,4.76283185840708
"566",2006-01-03,5,7,-121.4346919,38.47889655,566,2698,4.76678445229682
"567",2006-01-03,2,3,-121.4626763,38.60894608,567,2701,4.7636684303351
"568",2006-01-03,4,3,-121.5423299,38.51206582,568,2704,4.76056338028169
"569",2006-01-03,2,5,-121.4618136,38.60918097,569,2709,4.7609841827768
"570",2006-01-03,5,5,-121.4923996,38.48540584,570,2714,4.76140350877193
"571",2006-01-03,5,7,-121.4634092,38.49109084,571,2721,4.76532399299475
"572",2006-01-03,2,7,-121.4326769,38.60858334,572,2728,4.76923076923077
"573",2006-01-03,4,4,-121.5379108,38.50422234,573,2732,4.76788830715532
"574",2006-01-03,6,4,-121.458959,38.5467716,574,2736,4.76655052264808
"575",2006-01-03,5,3,-121.4673944,38.49407763,575,2739,4.76347826086957
"576",2006-01-03,5,3,-121.4673944,38.49407763,576,2742,4.76041666666667
"577",2006-01-03,5,7,-121.4568798,38.48642245,577,2749,4.76429809358752
"578",2006-01-03,3,1,-121.4812549,38.5898202,578,2750,4.75778546712803
"579",2006-01-03,2,5,-121.4343762,38.61141174,579,2755,4.75820379965458
"580",2006-01-03,2,5,-121.4343762,38.61141174,580,2760,4.75862068965517
"581",2006-01-03,5,7,-121.4654193,38.48160193,581,2767,4.76247848537005
"582",2006-01-03,6,7,-121.4084943,38.5259245,582,2774,4.76632302405498
"583",2006-01-03,2,4,-121.4276508,38.59994183,583,2778,4.76500857632933
"584",2006-01-03,1,4,-121.4984478,38.6270814,584,2782,4.76369863013699
"585",2006-01-03,3,1,-121.4869021,38.57421273,585,2783,4.75726495726496
"586",2006-01-03,5,9,-121.4549413,38.4831539,586,2792,4.76450511945392
"587",2006-01-03,3,7,-121.49847,38.56970242,587,2799,4.76831345826235
"588",2006-01-03,3,7,-121.49847,38.56970242,588,2806,4.77210884353742
"589",2006-01-03,5,4,-121.4190329,38.43922779,589,2810,4.77079796264856
"590",2006-01-03,4,4,-121.4795627,38.49904003,590,2814,4.76949152542373
"591",2006-01-03,3,4,-121.4622017,38.58138835,591,2818,4.76818950930626
"592",2006-01-03,2,5,-121.4262914,38.61319803,592,2823,4.76858108108108
"593",2006-01-03,6,7,-121.4307286,38.52298255,593,2830,4.77234401349073
"594",2006-01-03,3,4,-121.4639068,38.57235387,594,2834,4.77104377104377
"595",2006-01-03,5,4,-121.4405755,38.46405311,595,2838,4.76974789915966
"596",2006-01-03,1,7,-121.4886746,38.61582702,596,2845,4.77348993288591
"597",2006-01-03,3,7,-121.4142079,38.55424238,597,2852,4.77721943048576
"598",2006-01-03,2,7,-121.4252477,38.60027317,598,2859,4.7809364548495
"599",2006-01-03,6,5,-121.4575722,38.55441531,599,2864,4.78130217028381
"600",2006-01-03,6,3,-121.4647617,38.53952458,600,2867,4.77833333333333
"601",2006-01-03,5,7,-121.4287891,38.44734129,601,2874,4.78202995008319
"602",2006-01-03,2,7,-121.419831,38.64543073,602,2881,4.78571428571429
"603",2006-01-03,2,6,-121.3815598,38.63862878,603,2887,4.787728026534
"604",2006-01-03,3,1,-121.4979339,38.58026647,604,2888,4.78145695364238
"605",2006-01-03,5,8,-121.4170895,38.46689445,605,2896,4.78677685950413
"606",2006-01-03,3,3,-121.4821859,38.57484527,606,2899,4.78382838283828
"607",2006-01-03,6,6,-121.4452442,38.53613202,607,2905,4.78583196046128
"608",2006-01-03,3,5,-121.4408319,38.57097333,608,2910,4.78618421052632
"609",2006-01-03,2,6,-121.422191,38.60093347,609,2916,4.78817733990148
"610",2006-01-03,5,4,-121.4673944,38.49407763,610,2920,4.78688524590164
"611",2006-01-03,5,7,-121.4806735,38.47987012,611,2927,4.79050736497545
"612",2006-01-03,6,1,-121.4181141,38.50576856,612,2928,4.7843137254902
"613",2006-01-03,2,2,-121.456171,38.60108154,613,2930,4.77977161500816
"614",2006-01-03,2,5,-121.4430593,38.60915546,614,2935,4.78013029315961
"615",2006-01-03,3,5,-121.471708,38.56465716,615,2940,4.78048780487805
"616",2006-01-03,1,7,-121.5080076,38.6626053,616,2947,4.78409090909091
"617",2006-01-03,2,5,-121.4619309,38.6084813,617,2952,4.78444084278768
"618",2006-01-03,1,2,-121.4826112,38.6319462,618,2954,4.77993527508091
"619",2006-01-03,2,5,-121.4570454,38.61216003,619,2959,4.78029079159935
"620",2006-01-03,6,3,-121.4652065,38.5272962,620,2962,4.77741935483871
"621",2006-01-03,5,7,-121.4363617,38.44303164,621,2969,4.78099838969404
"622",2006-01-03,1,5,-121.5399288,38.60376214,622,2974,4.78135048231511
"623",2006-01-03,3,8,-121.4890204,38.56953204,623,2982,4.78651685393258
"624",2006-01-03,5,4,-121.4487485,38.47531506,624,2986,4.78525641025641
"625",2006-01-03,3,8,-121.4782896,38.57717555,625,2994,4.7904
"626",2006-01-03,3,5,-121.4818568,38.56957983,626,2999,4.79073482428115
"627",2006-01-03,4,5,-121.4884492,38.51016505,627,3004,4.79106858054227
"628",2006-01-03,4,7,-121.4794507,38.55850838,628,3011,4.79458598726115
"629",2006-01-03,3,7,-121.4758978,38.57562427,629,3018,4.79809220985692
"630",2006-01-03,5,2,-121.4568798,38.48642245,630,3020,4.79365079365079
"631",2006-01-03,2,5,-121.42747,38.60154457,631,3025,4.79397781299525
"632",2006-01-03,2,5,-121.4323383,38.61111345,632,3030,4.79430379746835
"633",2006-01-03,1,7,-121.5365419,38.67744929,633,3037,4.79778830963665
"634",2006-01-03,5,1,-121.4916281,38.48091284,634,3038,4.79179810725552
"635",2006-01-03,4,1,-121.4768749,38.5501848,635,3039,4.78582677165354
"636",2006-01-03,2,5,-121.4235266,38.61319529,636,3044,4.78616352201258
"637",2006-01-03,4,5,-121.4799575,38.53600493,637,3049,4.78649921507064
"638",2006-01-03,2,5,-121.4226037,38.64244876,638,3054,4.78683385579937
"639",2006-01-03,6,3,-121.4384125,38.5397347,639,3057,4.78403755868545
"640",2006-01-03,5,7,-121.448452,38.47435531,640,3064,4.7875
